date,airport_code,airport_name,dma,screen_type,cpm,impressions,spend
2025-05-25 00:00:00,SAV,Savannah/Hilton Head International Airport,"Savannah, Georgia",Restaurant/Bar/Newsstand,18.5,258,4.773
2025-05-25 00:00:00,SFO,San Francisco International Airport,"San Francisco-Oakland-San Jose, California",Restaurant/Bar/Newsstand,18.5,559,10.3415
2025-05-25 00:00:00,SMF,Sacramento International Airport,"Sacramento-Stockton-Modesto, California",Restaurant/Bar/Newsstand,18.5,129,2.3865
2025-05-25 00:00:00,TPA,Tampa International Airport,"Tampa-St. Petersburg (Sarasota), Florida",Restaurant/Bar/Newsstand,18.5,946,17.501
2025-05-26 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,"Atlanta, Georgia",Restaurant/Bar/Newsstand,18.5,2262,41.847
2025-05-26 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,"Atlanta, Georgia",Gate,18.5,2624,48.544
2025-05-26 00:00:00,AUS,Austin-Bergstrom International Airport,"Austin, Texas",Restaurant/Bar/Newsstand,18.5,473,8.7505
2025-05-26 00:00:00,BHM,Birmingham-Shuttlesworth International Airport,"Birmingham (Anniston and Tuscaloosa), Alabama",Gate,18.5,138,2.553
2025-05-26 00:00:00,DAL,Dallas Love Field,"Dallas-Fort Worth, Texas",Restaurant/Bar/Newsstand,18.5,172,3.182
2025-05-26 00:00:00,DAL,Dallas Love Field,"Dallas-Fort Worth, Texas",Gate,18.5,172,3.182
2025-05-26 00:00:00,DCA,Ronald Reagan National Airport,"Washington, D.C. (Hagerstown)",Restaurant/Bar/Newsstand,18.5,473,8.7505
2025-05-26 00:00:00,DFW,DFW International Airport,"Dallas-Fort Worth, Texas",Restaurant/Bar/Newsstand,18.5,129,2.3865
2025-05-26 00:00:00,FLL,Fort Lauderdale-Hollywood International Airport,"Miami-Fort Lauderdale, Florida",Restaurant/Bar/Newsstand,18.5,172,3.182
2025-05-26 00:00:00,GSP,GSP International Airport,Greenville-Spartanburg-Asheville-Anderson,Gate,18.5,126,2.331
2025-05-26 00:00:00,HNL,Honolulu International Airport,"Honolulu, Hawaii",Restaurant/Bar/Newsstand,18.5,301,5.5685
2025-05-26 00:00:00,IAH,George Bush Intercontinental Airport,"Houston, Texas",Restaurant/Bar/Newsstand,18.5,1136,21.016
2025-05-26 00:00:00,JAN,Jackson-Medgar Wiley Evers International Airport,"Jackson, Mississippi",Restaurant/Bar/Newsstand,18.5,32,0.592
2025-05-26 00:00:00,JAX,Jacksonville International Airport,"Jacksonville, Florida",Restaurant/Bar/Newsstand,18.5,258,4.773
2025-05-26 00:00:00,JNU,Juneau Airport,"Juneau, Alaska",Gate,18.5,24,0.444
2025-05-26 00:00:00,LAX,Los Angeles International Airport,"Los Angeles, California",Restaurant/Bar/Newsstand,18.5,1032,19.092
2025-05-26 00:00:00,MCI,Kansas City International Airport,"Kansas City, Missouri",Gate,18.5,504,9.324
2025-05-26 00:00:00,MCO,Orlando International Airport,"Orlando-Daytona Beach-Melbourne, Florida",Restaurant/Bar/Newsstand,18.5,215,3.9775
2025-05-26 00:00:00,MIA,Miami International Airport,"Miami-Fort Lauderdale, Florida",Restaurant/Bar/Newsstand,18.5,516,9.546
2025-05-26 00:00:00,MIA,Miami International Airport,"Miami-Fort Lauderdale, Florida",Gate,18.5,2001,37.0185
2025-05-26 00:00:00,MKE,Milwaukee Mitchell International Airport,"Milwaukee, Wisconsin",Restaurant/Bar/Newsstand,18.5,172,3.182
2025-05-26 00:00:00,MKE,Milwaukee Mitchell International Airport,"Milwaukee, Wisconsin",Gate,18.5,299,5.5315
2025-05-26 00:00:00,MSP,Minneapolis-St. Paul International Airport,"Minneapolis-St. Paul, Minnesota",Restaurant/Bar/Newsstand,18.5,960,17.76
2025-05-26 00:00:00,MSP,Minneapolis-St. Paul International Airport,"Minneapolis-St. Paul, Minnesota",Gate,18.5,1455,26.9175
2025-05-26 00:00:00,OGG,Kahului Airport,"Honolulu, Hawaii",Restaurant/Bar/Newsstand,18.5,195,3.6075
2025-05-26 00:00:00,PBI,Palm Beach International Airport,"West Palm Beach-Fort Pierce, Florida",Restaurant/Bar/Newsstand,18.5,129,2.3865
2025-05-26 00:00:00,PHL,Philadelphia International Airport,"Philadelphia, Pennsylvania",Restaurant/Bar/Newsstand,18.5,986,18.241
2025-05-26 00:00:00,PHL,Philadelphia International Airport,"Philadelphia, Pennsylvania",Gate,18.5,1000,18.5
2025-05-26 00:00:00,RSW,Southwest Florida International Airport,"Fort Myers-Naples, Naples, Florida",Restaurant/Bar/Newsstand,18.5,203,3.7555
2025-05-26 00:00:00,SAN,San Diego International Airport,"San Diego, California",Restaurant/Bar/Newsstand,18.5,258,4.773
2025-05-26 00:00:00,SAN,San Diego International Airport,"San Diego, California",Gate,18.5,1075,19.8875
2025-05-26 00:00:00,SAT,San Antonio International Airport,"San Antonio, Texas",Restaurant/Bar/Newsstand,18.5,86,1.591
2025-05-26 00:00:00,SAT,San Antonio International Airport,"San Antonio, Texas",Gate,18.5,459,8.4915
2025-05-26 00:00:00,SAV,Savannah/Hilton Head International Airport,"Savannah, Georgia",Restaurant/Bar/Newsstand,18.5,129,2.3865
2025-05-26 00:00:00,SEA,Seattle-Tacoma International Airport,"Seattle-Tacoma, Washington",Gate,18.5,1462,27.047
2025-05-26 00:00:00,SFO,San Francisco International Airport,"San Francisco-Oakland-San Jose, California",Restaurant/Bar/Newsstand,18.5,215,3.9775
2025-05-26 00:00:00,SJC,San Jose Mineta International Airport,"San Francisco-Oakland-San Jose, California",Restaurant/Bar/Newsstand,18.5,86,1.591
2025-05-26 00:00:00,SMF,Sacramento International Airport,"Sacramento-Stockton-Modesto, California",Restaurant/Bar/Newsstand,18.5,301,5.5685
2025-05-26 00:00:00,SNA,John Wayne Airport Orange County,"Los Angeles, California",Restaurant/Bar/Newsstand,18.5,43,0.7955
2025-05-26 00:00:00,STL,St. Louis Lambert International Airport,"St. Louis, Missouri",Restaurant/Bar/Newsstand,18.5,516,9.546
2025-05-26 00:00:00,STL,St. Louis Lambert International Airport,"St. Louis, Missouri",Gate,18.5,576,10.656
2025-05-26 00:00:00,TPA,Tampa International Airport,"Tampa-St. Petersburg (Sarasota), Florida",Restaurant/Bar/Newsstand,18.5,516,9.546
2025-05-27 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,"Atlanta, Georgia",Restaurant/Bar/Newsstand,18.5,2145,39.6825
2025-05-27 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,"Atlanta, Georgia",Gate,18.5,2624,48.544
2025-05-27 00:00:00,AUS,Austin-Bergstrom International Airport,"Austin, Texas",Restaurant/Bar/Newsstand,18.5,387,7.1595
2025-05-27 00:00:00,BHM,Birmingham-Shuttlesworth International Airport,"Birmingham (Anniston and Tuscaloosa), Alabama",Gate,18.5,138,2.553
2025-05-27 00:00:00,DAL,Dallas Love Field,"Dallas-Fort Worth, Texas",Restaurant/Bar/Newsstand,18.5,172,3.182
2025-05-27 00:00:00,DAL,Dallas Love Field,"Dallas-Fort Worth, Texas",Gate,18.5,172,3.182
2025-05-27 00:00:00,DCA,Ronald Reagan National Airport,"Washington, D.C. (Hagerstown)",Restaurant/Bar/Newsstand,18.5,473,8.7505
2025-05-27 00:00:00,DFW,DFW International Airport,"Dallas-Fort Worth, Texas",Restaurant/Bar/Newsstand,18.5,129,2.3865
2025-05-27 00:00:00,FLL,Fort Lauderdale-Hollywood International Airport,"Miami-Fort Lauderdale, Florida",Restaurant/Bar/Newsstand,18.5,172,3.182
2025-05-27 00:00:00,GSP,GSP International Airport,Greenville-Spartanburg-Asheville-Anderson,Gate,18.5,126,2.331
2025-05-27 00:00:00,HNL,Honolulu International Airport,"Honolulu, Hawaii",Restaurant/Bar/Newsstand,18.5,301,5.5685
2025-05-27 00:00:00,IAH,George Bush Intercontinental Airport,"Houston, Texas",Restaurant/Bar/Newsstand,18.5,1168,21.608
2025-05-27 00:00:00,JAN,Jackson-Medgar Wiley Evers International Airport,"Jackson, Mississippi",Restaurant/Bar/Newsstand,18.5,32,0.592
2025-05-27 00:00:00,JAX,Jacksonville International Airport,"Jacksonville, Florida",Restaurant/Bar/Newsstand,18.5,258,4.773
2025-05-27 00:00:00,JNU,Juneau Airport,"Juneau, Alaska",Gate,18.5,24,0.444
2025-05-27 00:00:00,LAX,Los Angeles International Airport,"Los Angeles, California",Restaurant/Bar/Newsstand,18.5,946,17.501
2025-05-27 00:00:00,MCI,Kansas City International Airport,"Kansas City, Missouri",Gate,18.5,504,9.324
2025-05-27 00:00:00,MCO,Orlando International Airport,"Orlando-Daytona Beach-Melbourne, Florida",Restaurant/Bar/Newsstand,18.5,258,4.773
2025-05-27 00:00:00,MIA,Miami International Airport,"Miami-Fort Lauderdale, Florida",Restaurant/Bar/Newsstand,18.5,559,10.3415
2025-05-27 00:00:00,MIA,Miami International Airport,"Miami-Fort Lauderdale, Florida",Gate,18.5,2001,37.0185
2025-05-27 00:00:00,MKE,Milwaukee Mitchell International Airport,"Milwaukee, Wisconsin",Restaurant/Bar/Newsstand,18.5,172,3.182
2025-05-27 00:00:00,MKE,Milwaukee Mitchell International Airport,"Milwaukee, Wisconsin",Gate,18.5,299,5.5315
2025-05-27 00:00:00,MSP,Minneapolis-St. Paul International Airport,"Minneapolis-St. Paul, Minnesota",Restaurant/Bar/Newsstand,18.5,896,16.576
2025-05-27 00:00:00,MSP,Minneapolis-St. Paul International Airport,"Minneapolis-St. Paul, Minnesota",Gate,18.5,1455,26.9175
2025-05-27 00:00:00,OGG,Kahului Airport,"Honolulu, Hawaii",Restaurant/Bar/Newsstand,18.5,234,4.329
2025-05-27 00:00:00,PBI,Palm Beach International Airport,"West Palm Beach-Fort Pierce, Florida",Restaurant/Bar/Newsstand,18.5,129,2.3865
2025-05-27 00:00:00,PHL,Philadelphia International Airport,"Philadelphia, Pennsylvania",Restaurant/Bar/Newsstand,18.5,918,16.983
2025-05-27 00:00:00,PHL,Philadelphia International Airport,"Philadelphia, Pennsylvania",Gate,18.5,1000,18.5
2025-05-27 00:00:00,RSW,Southwest Florida International Airport,"Fort Myers-Naples, Naples, Florida",Restaurant/Bar/Newsstand,18.5,203,3.7555
2025-05-27 00:00:00,SAN,San Diego International Airport,"San Diego, California",Restaurant/Bar/Newsstand,18.5,387,7.1595
2025-05-27 00:00:00,SAN,San Diego International Airport,"San Diego, California",Gate,18.5,1075,19.8875
2025-05-27 00:00:00,SAT,San Antonio International Airport,"San Antonio, Texas",Restaurant/Bar/Newsstand,18.5,86,1.591
2025-05-27 00:00:00,SAT,San Antonio International Airport,"San Antonio, Texas",Gate,18.5,459,8.4915
2025-05-27 00:00:00,SAV,Savannah/Hilton Head International Airport,"Savannah, Georgia",Restaurant/Bar/Newsstand,18.5,129,2.3865
2025-05-27 00:00:00,SEA,Seattle-Tacoma International Airport,"Seattle-Tacoma, Washington",Gate,18.5,1462,27.047
2025-05-27 00:00:00,SFO,San Francisco International Airport,"San Francisco-Oakland-San Jose, California",Restaurant/Bar/Newsstand,18.5,344,6.364
2025-05-27 00:00:00,SJC,San Jose Mineta International Airport,"San Francisco-Oakland-San Jose, California",Restaurant/Bar/Newsstand,18.5,86,1.591
2025-05-27 00:00:00,SMF,Sacramento International Airport,"Sacramento-Stockton-Modesto, California",Restaurant/Bar/Newsstand,18.5,258,4.773
2025-05-27 00:00:00,SNA,John Wayne Airport Orange County,"Los Angeles, California",Restaurant/Bar/Newsstand,18.5,43,0.7955
2025-05-27 00:00:00,STL,St. Louis Lambert International Airport,"St. Louis, Missouri",Restaurant/Bar/Newsstand,18.5,516,9.546
2025-05-27 00:00:00,STL,St. Louis Lambert International Airport,"St. Louis, Missouri",Gate,18.5,576,10.656
2025-05-27 00:00:00,TPA,Tampa International Airport,"Tampa-St. Petersburg (Sarasota), Florida",Restaurant/Bar/Newsstand,18.5,602,11.137
