,Date,Device Type,Campaign,Advertiser Currency Code,Bids,Impressions,Advertiser Cost (Adv Currency),Advertiser CPM (Adv Currency),Clicks,Sign Up Start,CPA Sign Up Start,Sportsbook Page View,CPA Sportsbook Pageview,Engaged Visit,CPA Engaged Visit,Site Visit,CPA Site Visit
3762,2025-08-03 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,7,0.00,10141,0.00,4633,0.00,12108,0
3763,2025-08-03 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,1,0.00,1624,0.00,827,0.00,3725,0
3764,2025-08-03 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,193,0.00,115,0.00,391,0
3765,2025-08-04 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,7,0.00,9487,0.00,4970,0.00,9583,0
3766,2025-08-04 00:00:00,Other,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,2,0
3767,2025-08-04 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,2,0.00,1661,0.00,970,0.00,2549,0
3768,2025-08-04 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,137,0.00,85,0.00,332,0
3769,2025-08-05 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,7,0.00,9677,0.00,4570,0.00,8966,0
3770,2025-08-05 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,4,0.00,1709,0.00,931,0.00,2355,0
3771,2025-08-05 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,135,0.00,87,0.00,280,0
3772,2025-08-06 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,10,0.00,9110,0.00,4303,0.00,9864,0
3773,2025-08-06 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,1,0.00,1822,0.00,877,0.00,2996,0
3774,2025-08-06 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,124,0.00,83,0.00,276,0
3775,2025-08-07 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,13,0.00,9501,0.00,4392,0.00,10639,0
3776,2025-08-07 00:00:00,Other,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,1,0
3777,2025-08-07 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,1,0.00,1646,0.00,891,0.00,3031,0
3778,2025-08-07 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,91,0.00,75,0.00,289,0
3779,2025-08-08 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,11,0.00,9682,0.00,4303,0.00,10116,0
3780,2025-08-08 00:00:00,Other,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,1,0
3781,2025-08-08 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,1,0.00,1613,0.00,846,0.00,2968,0
3782,2025-08-08 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,147,0.00,82,0.00,317,0
3783,2025-08-09 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,9,0.00,13422,0.00,6043,0.00,14642,0
3784,2025-08-09 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,2676,0.00,1243,0.00,4342,0
3785,2025-08-09 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,175,0.00,115,0.00,368,0
3786,2025-08-10 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,8,0.00,9582,0.00,4422,0.00,11759,0
3787,2025-08-10 00:00:00,Other,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,2,0
3788,2025-08-10 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,1732,0.00,869,0.00,3639,0
3789,2025-08-10 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,110,0.00,70,0.00,326,0
3790,2025-08-11 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,10,0.00,7264,0.00,3455,0.00,7785,0
3791,2025-08-11 00:00:00,Other,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,1,0
3792,2025-08-11 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,1485,0.00,712,0.00,2335,0
3793,2025-08-11 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,107,0.00,76,0.00,231,0
3794,2025-08-12 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,7,0.00,7722,0.00,3548,0.00,8267,0
3795,2025-08-12 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,1,0.00,1703,0.00,855,0.00,2774,0
3796,2025-08-12 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,95,0.00,63,0.00,239,0
3797,2025-08-13 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,10,0.00,7501,0.00,3631,0.00,8374,0
3798,2025-08-13 00:00:00,Other,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,0,0.00,2,0.00,4,0
3799,2025-08-13 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,2,0.00,1672,0.00,852,0.00,2681,0
3800,2025-08-13 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,112,0.00,73,0.00,254,0
3801,2025-08-14 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,11,0.00,7301,0.00,3447,0.00,7315,0
3802,2025-08-14 00:00:00,Other,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,1,0
3803,2025-08-14 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,3,0.00,1592,0.00,750,0.00,2178,0
3804,2025-08-14 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,68,0.00,51,0.00,247,0
3805,2025-08-15 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,13,0.00,9786,0.00,4849,0.00,11396,0
3806,2025-08-15 00:00:00,Other,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,3,0.00,10,0.00,13,0
3807,2025-08-15 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,2192,0.00,1002,0.00,3679,0
3808,2025-08-15 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,163,0.00,98,0.00,318,0
3809,2025-08-16 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,10,0.00,14438,0.00,6490,0.00,16719,0
3810,2025-08-16 00:00:00,Other,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,0,0.00,6,0.00,7,0
3811,2025-08-16 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,2847,0.00,1412,0.00,5193,0
3812,2025-08-16 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,206,0.00,128,0.00,450,0
3813,2025-08-17 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,7,0.00,10013,0.00,4479,0.00,11292,0
3814,2025-08-17 00:00:00,Other,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,0,0.00,1,0.00,2,0
3815,2025-08-17 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,3,0.00,1959,0.00,897,0.00,3843,0
3816,2025-08-17 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,124,0.00,70,0.00,312,0
3817,2025-08-18 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,7,0.00,7381,0.00,3581,0.00,8481,0
3818,2025-08-18 00:00:00,Other,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,2,0.00,5,0.00,6,0
3819,2025-08-18 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,1628,0.00,812,0.00,2797,0
3820,2025-08-18 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,106,0.00,54,0.00,263,0
3821,2025-08-19 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,3,0.00,7277,0.00,3644,0.00,8682,0
3822,2025-08-19 00:00:00,Other,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,0,0.00,2,0.00,2,0
3823,2025-08-19 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,2,0.00,1801,0.00,800,0.00,2865,0
3824,2025-08-19 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,82,0.00,56,0.00,263,0
3825,2025-08-20 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,2,0.00,6745,0.00,3398,0.00,7650,0
3826,2025-08-20 00:00:00,Other,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,3,0
3827,2025-08-20 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,4,0.00,1486,0.00,682,0.00,2391,0
3828,2025-08-20 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,105,0.00,68,0.00,258,0
3829,2025-08-21 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,6,0.00,7227,0.00,3351,0.00,7979,0
3830,2025-08-21 00:00:00,Other,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,1,0
3831,2025-08-21 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,1,0.00,1697,0.00,744,0.00,2727,0
3832,2025-08-21 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,72,0.00,49,0.00,247,0
3833,2025-08-22 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,4,0.00,7578,0.00,3590,0.00,8829,0
3834,2025-08-22 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,1816,0.00,798,0.00,3018,0
3835,2025-08-22 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,1,0.00,107,0.00,66,0.00,267,0
3836,2025-08-23 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,6,0.00,12138,0.00,5354,0.00,14237,0
3837,2025-08-23 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,1,0.00,2524,0.00,1171,0.00,5029,0
3838,2025-08-23 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,126,0.00,77,0.00,371,0
3839,2025-08-24 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,7,0.00,7506,0.00,3502,0.00,9581,0
3840,2025-08-24 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,2003,0.00,862,0.00,3480,0
3841,2025-08-24 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,1,0.00,79,0.00,58,0.00,279,0
3842,2025-08-25 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,9,0.00,6154,0.00,2951,0.00,7051,0
3843,2025-08-25 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,1,0.00,1526,0.00,694,0.00,2481,0
3844,2025-08-25 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,72,0.00,53,0.00,215,0
3845,2025-08-26 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,6,0.00,6486,0.00,3013,0.00,7714,0
3846,2025-08-26 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,1,0.00,1773,0.00,772,0.00,2619,0
3847,2025-08-26 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,1,0.00,104,0.00,56,0.00,231,0
3848,2025-08-27 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,5,0.00,6889,0.00,3213,0.00,7600,0
3849,2025-08-27 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,1,0.00,1678,0.00,837,0.00,2654,0
3850,2025-08-27 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,1,0.00,81,0.00,51,0.00,220,0
3851,2025-08-28 00:00:00,Mobile,SCNG_Friction Digital_BOL_Football 2025_Display_CLN-310230_control,USD,529285,91147,970.56,10.65,48,2,485.28,157,6.18,87,11.16,263,3.69032356
3852,2025-08-28 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,11,0.00,8395,0.00,3710,0.00,8051,0
3853,2025-08-28 00:00:00,Other,SCNG_Friction Digital_BOL_Football 2025_Display_CLN-310230_control,USD,135,19,0.15,7.94,0,0,0.00,0,0.00,0,0.00,0,0
3854,2025-08-28 00:00:00,Other,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,1,0
3855,2025-08-28 00:00:00,PC,SCNG_Friction Digital_BOL_Football 2025_Display_CLN-310230_control,USD,398101,79648,564.30,7.08,30,0,0.00,134,4.21,64,8.82,266,2.121422163
3856,2025-08-28 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,1,0.00,1991,0.00,925,0.00,2737,0
3857,2025-08-28 00:00:00,Tablet,SCNG_Friction Digital_BOL_Football 2025_Display_CLN-310230_control,USD,25928,4163,45.21,10.86,3,0,0.00,10,4.52,4,11.30,19,2.379215913
3858,2025-08-28 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,2,0.00,107,0.00,55,0.00,207,0
3859,2025-08-29 00:00:00,Mobile,SCNG_Friction Digital_BOL_Football 2025_Display_CLN-310230_control,USD,1462935,146535,1015.44,6.93,61,5,203.09,1845,0.55,819,1.24,1887,0.538125091
3860,2025-08-29 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,6,0.00,7974,0.00,3486,0.00,7234,0
3861,2025-08-29 00:00:00,Other,SCNG_Friction Digital_BOL_Football 2025_Display_CLN-310230_control,USD,295,17,0.08,4.90,0,0,0.00,0,0.00,0,0.00,0,0
3862,2025-08-29 00:00:00,PC,SCNG_Friction Digital_BOL_Football 2025_Display_CLN-310230_control,USD,707924,64717,335.18,5.18,11,2,167.59,948,0.35,434,0.77,1096,0.305818826
3863,2025-08-29 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,5,0.00,1913,0.00,882,0.00,2313,0
3864,2025-08-29 00:00:00,Tablet,SCNG_Friction Digital_BOL_Football 2025_Display_CLN-310230_control,USD,54340,4859,34.75,7.15,1,0,0.00,43,0.81,22,1.58,61,0.569593692
3865,2025-08-29 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,121,0.00,54,0.00,200,0
3866,2025-08-30 00:00:00,Mobile,SCNG_Friction Digital_BOL_Football 2025_Display_CLN-310230_control,USD,1515161,147508,984.12,6.67,55,8,123.01,4544,0.22,2117,0.46,4987,0.197336239
3867,2025-08-30 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,8,0.00,11266,0.00,5024,0.00,11950,0
3868,2025-08-30 00:00:00,Other,SCNG_Friction Digital_BOL_Football 2025_Display_CLN-310230_control,USD,292,34,0.18,5.42,0,0,0.00,0,0.00,0,0.00,1,0.184311689
3869,2025-08-30 00:00:00,PC,SCNG_Friction Digital_BOL_Football 2025_Display_CLN-310230_control,USD,396552,33489,177.60,5.30,4,2,88.80,1938,0.09,912,0.19,2492,0.071267394
3870,2025-08-30 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,1,0.00,2555,0.00,1177,0.00,3839,0
3871,2025-08-30 00:00:00,Tablet,SCNG_Friction Digital_BOL_Football 2025_Display_CLN-310230_control,USD,57172,5350,38.81,7.25,3,0,0.00,142,0.27,53,0.73,144,0.269528971
3872,2025-08-30 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,151,0.00,79,0.00,299,0
3873,2025-08-31 00:00:00,Mobile,SCNG_Friction Digital_BOL_Football 2025_Display_CLN-310230_control,USD,1219350,109729,706.16,6.44,49,1,706.16,4066,0.17,2019,0.35,5041,0.140083038
3874,2025-08-31 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,3,0.00,7197,0.00,3465,0.00,8325,0
3875,2025-08-31 00:00:00,Other,SCNG_Friction Digital_BOL_Football 2025_Display_CLN-310230_control,USD,163,5,0.02,3.38,0,0,0.00,0,0.00,0,0.00,1,0.01689107
3876,2025-08-31 00:00:00,PC,SCNG_Friction Digital_BOL_Football 2025_Display_CLN-310230_control,USD,247064,21430,94.90,4.43,2,1,94.90,1380,0.07,631,0.15,1873,0.05066682
3877,2025-08-31 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,1,0.00,1489,0.00,754,0.00,2625,0
3878,2025-08-31 00:00:00,Tablet,SCNG_Friction Digital_BOL_Football 2025_Display_CLN-310230_control,USD,49531,4363,27.17,6.23,1,0,0.00,83,0.33,42,0.65,151,0.179949182
3879,2025-08-31 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,133,0.00,64,0.00,260,0
3880,2025-09-01 00:00:00,Mobile,SCNG_Friction Digital_BOL_Football 2025_Display_CLN-310230_control,USD,8747,842,4.12,4.89,0,5,0.82,3660,0.00,1778,0.00,3943,0.001045015
3881,2025-09-01 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,7,0.00,5753,0.00,2661,0.00,5693,0
3882,2025-09-01 00:00:00,Other,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,1,0
3883,2025-09-01 00:00:00,PC,SCNG_Friction Digital_BOL_Football 2025_Display_CLN-310230_control,USD,2504,327,1.06,3.24,0,2,0.53,1068,0.00,506,0.00,1440,0.000736272
3884,2025-09-01 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,3,0.00,1357,0.00,627,0.00,1918,0
3885,2025-09-01 00:00:00,Tablet,SCNG_Friction Digital_BOL_Football 2025_Display_CLN-310230_control,USD,315,32,0.12,3.77,0,0,0.00,61,0.00,30,0.00,87,0.001388173
3886,2025-09-01 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,74,0.00,34,0.00,190,0
3887,2025-09-02 00:00:00,Mobile,SCNG_Friction Digital_BOL_Football 2025_Display_CLN-310230_control,USD,0,0,0.00,0.00,0,3,0.00,3600,0.00,1949,0.00,4427,0
3888,2025-09-02 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,7,0.00,6321,0.00,3229,0.00,7241,0
3889,2025-09-02 00:00:00,Other,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,1,0
3890,2025-09-02 00:00:00,PC,SCNG_Friction Digital_BOL_Football 2025_Display_CLN-310230_control,USD,0,0,0.00,0.00,0,1,0.00,1297,0.00,612,0.00,1519,0
3891,2025-09-02 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,1,0.00,1544,0.00,761,0.00,2036,0
3892,2025-09-02 00:00:00,Tablet,SCNG_Friction Digital_BOL_Football 2025_Display_CLN-310230_control,USD,0,0,0.00,0.00,0,0,0.00,121,0.00,46,0.00,160,0
3893,2025-09-02 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,100,0.00,71,0.00,284,0
3894,2025-09-03 00:00:00,Mobile,SCNG_Friction Digital_BOL_Football 2025_Display_CLN-310230_control,USD,0,0,0.00,0.00,0,3,0.00,3604,0.00,2010,0.00,4587,0
3895,2025-09-03 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,13,0.00,5935,0.00,3099,0.00,7257,0
3896,2025-09-03 00:00:00,Other,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,1,0
3897,2025-09-03 00:00:00,PC,SCNG_Friction Digital_BOL_Football 2025_Display_CLN-310230_control,USD,0,0,0.00,0.00,0,1,0.00,1196,0.00,532,0.00,1456,0
3898,2025-09-03 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,2,0.00,1571,0.00,749,0.00,1993,0
3899,2025-09-03 00:00:00,Tablet,SCNG_Friction Digital_BOL_Football 2025_Display_CLN-310230_control,USD,0,0,0.00,0.00,0,1,0.00,111,0.00,50,0.00,159,0
3900,2025-09-03 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,73,0.00,63,0.00,294,0
3901,2025-09-04 00:00:00,Mobile,SCNG_Friction Digital_BOL_Football 2025_Display_CLN-310230_control,USD,0,0,0.00,0.00,0,10,0.00,4596,0.00,2449,0.00,6431,0
3902,2025-09-04 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,16,0.00,7230,0.00,3782,0.00,10709,0
3903,2025-09-04 00:00:00,Other,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,0,0.00,0,0.00,3,0
3904,2025-09-04 00:00:00,PC,SCNG_Friction Digital_BOL_Football 2025_Display_CLN-310230_control,USD,0,0,0.00,0.00,0,0,0.00,1169,0.00,671,0.00,2127,0
3905,2025-09-04 00:00:00,PC,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,3,0.00,1924,0.00,950,0.00,3435,0
3906,2025-09-04 00:00:00,Tablet,SCNG_Friction Digital_BOL_Football 2025_Display_CLN-310230_control,USD,0,0,0.00,0.00,0,1,0.00,93,0.00,57,0.00,190,0
3907,2025-09-04 00:00:00,Tablet,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,0,0.00,114,0.00,84,0.00,374,0
3908,2025-09-05 00:00:00,Mobile,SCNG_Friction Digital_BOL_Football 2025_Display_CLN-310230_control,USD,902057,164568,1411.36,8.58,75,5,282.27,5854,0.24,2880,0.49,7124,0.19811302
3909,2025-09-05 00:00:00,Mobile,SCNG_Friction Digital_BOL_June 2025_Display_CLN-297030,USD,0,0,0.00,0.00,0,8,0.00,6730,0.00,3373,0.00,8500,0
3910,2025-09-05 00:00:00,Other,SCNG_Friction Digital_BOL_Football 2025_Display_CLN-310230_control,USD,52,3,0.02,5.05,0,0,0.00,0,0.00,0,0.00,1,0.01515782
